target_id	source_id	label
4511	38108	0
4513	9714	1
4513	30606	0
4514	24909	1
4514	31807	0
4516	24909	1
4516	9331	0
4517	3249	1
4517	13288	0
4518	9123	1
4518	30602	0
4524	32717	1
4524	9311	0
4525	9905	1
4525	11612	0
4527	30327	1
4527	11399	0
4528	30327	1
4528	37724	0
4529	3150	1
4529	11359	0
4530	9640	1
4530	33268	0
4539	9038	1
4539	28281	0
4544	11499	1
4544	30594	0
4546	36640	1
4546	43802	0
4548	9029	1
4548	8817	0
4556	30953	1
4556	38153	0
4558	30955	1
4558	45199	0
4560	9124	1
4560	20643	0
4565	33277	1
4565	21344	0
4566	21031	1
4566	12702	0
4570	9158	1
4570	33805	0
4571	30617	1
4571	33125	0
4572	38069	1
4572	32628	0
4573	29601	1
4573	14947	0
4576	10122	1
4576	33907	0
4586	14754	1
4586	6531	0
4591	30731	1
4591	33397	0
4592	30942	1
4592	15094	0
4594	2632	1
4594	20112	0
4599	10255	1
4599	20544	0
4600	8675	1
4600	39703	0
4603	3252	1
4603	25217	0
4605	30726	1
4605	9769	0
4607	33397	1
4607	9203	0
4609	10240	1
4609	10719	0
4610	30942	1
4610	27500	0
4611	30942	1
4611	20653	0
4616	8670	1
4616	31485	0
4619	9048	1
4619	29072	0
4620	9140	1
4620	20204	0
4621	7114	1
4621	3505	0
4632	11323	1
4632	25571	0
4634	30778	1
4634	10750	0
4635	30790	1
4635	9375	0
4639	7134	1
4639	31968	0
4643	30869	1
4643	8764	0
4644	9401	1
4644	30834	0
4645	8314	1
4645	10840	0
4648	3417	1
4648	12921	0
4651	14850	1
4651	32045	0
4652	31707	1
4652	36704	0
4656	10742	1
4656	10788	0
4658	31707	1
4658	8529	0
4664	6978	1
4664	34176	0
4666	10822	1
4666	32653	0
4672	10413	1
4672	10610	0
4681	10723	1
4681	1313	0
4683	6900	1
4683	11962	0
4686	10561	1
4686	40704	0
4693	14760	1
4693	39836	0
4695	31632	1
4695	39160	0
4704	9048	1
4704	37951	0
4706	37701	1
4706	11834	0
4710	9144	1
4710	11447	0
4715	30756	1
4715	43719	0
4717	30774	1
4717	11012	0
4722	10247	1
4722	33947	0
4724	30790	1
4724	27488	0
4729	7029	1
4729	20919	0
4733	7027	1
4733	31251	0
4734	33659	1
4734	45221	0
4737	8640	1
4737	9354	0
4738	8640	1
4738	11370	0
4739	3403	1
4739	9119	0
4740	3139	1
4740	27828	0
4743	31707	1
4743	30529	0
4744	10742	1
4744	11606	0
4747	6598	1
4747	8310	0
4750	9688	1
4750	38404	0
4753	9264	1
4753	9059	0
4754	31302	1
4754	28591	0
4758	10723	1
4758	45902	0
4765	10413	1
4765	28595	0
4769	10413	1
4769	37906	0
4772	3417	1
4772	29092	0
4775	6886	1
4775	9042	0
4778	11732	1
4778	45301	0
4785	12020	1
4785	31805	0
4786	20891	1
4786	20804	0
4788	10302	1
4788	20961	0
4796	9052	1
4796	28536	0
4797	10512	1
4797	45633	0
4798	9055	1
4798	8322	0
4804	9147	1
4804	3805	0
4805	2112	1
4805	9212	0
4815	8126	1
4815	5813	0
4826	34111	1
4826	36738	0
4827	6400	1
4827	43835	0
4828	25924	1
4828	28712	0
4835	13147	1
4835	40633	0
4840	33105	1
4840	28555	0
4842	3530	1
4842	28383	0
4843	13109	1
4843	36906	0
4845	9279	1
4845	32162	0
4846	11503	1
4846	9256	0
4847	8905	1
4847	43822	0
4849	3528	1
4849	25841	0
4850	11380	1
4850	28236	0
4851	9103	1
4851	14815	0
4852	9102	1
4852	45633	0
4854	8903	1
4854	32019	0
4856	9219	1
4856	37799	0
4858	33123	1
4858	14911	0
4859	26708	1
4859	30174	0
4860	11941	1
4860	21439	0
4863	9010	1
4863	11447	0
4865	11843	1
4865	31927	0
4866	9237	1
4866	32901	0
4871	33001	1
4871	32167	0
4876	12320	1
4876	10840	0
4877	11726	1
4877	33014	0
4880	33505	1
4880	45738	0
4881	8727	1
4881	25629	0
4882	12020	1
4882	32156	0
4888	11205	1
4888	9365	0
4889	11204	1
4889	9681	0
4890	13107	1
4890	37958	0
4910	2207	1
4910	3263	0
4923	28191	1
4923	7004	0
4930	20754	1
4930	34179	0
4932	12069	1
4932	29203	0
4933	3805	1
4933	32761	0
4937	9145	1
4937	14800	0
4939	3530	1
4939	13259	0
4943	28387	1
4943	31835	0
4944	8906	1
4944	31635	0
4945	11136	1
4945	10180	0
4947	9004	1
4947	29197	0
4949	9005	1
4949	8342	0
4950	9006	1
4950	20914	0
4952	42308	1
4952	9684	0
4953	3835	1
4953	11623	0
4954	11383	1
4954	11018	0
4955	11358	1
4955	41952	0
4957	9152	1
4957	8744	0
4960	33384	1
4960	33826	0
4961	8119	1
4961	31838	0
4964	13260	1
4964	9051	0
4966	13259	1
4966	30217	0
4967	13260	1
4967	5854	0
4969	3549	1
4969	28576	0
4974	11800	1
4974	43847	0
4975	21397	1
4975	26111	0
4977	33530	1
4977	30619	0
4980	11919	1
4980	38150	0
4981	11919	1
4981	22722	0
4983	28664	1
4983	11889	0
4991	11811	1
4991	45728	0
4992	10956	1
4992	24602	0
4993	11203	1
4993	9273	0
4994	11207	1
4994	32807	0
4996	11770	1
4996	30594	0
4998	9020	1
4998	13185	0
5014	8381	1
5014	3143	0
5015	20943	1
5015	32682	0
5017	31027	1
5017	26018	0
5018	28953	1
5018	33281	0
5020	1405	1
5020	38048	0
5024	31028	1
5024	11461	0
5026	8601	1
5026	11747	0
5028	28224	1
5028	3535	0
5043	33876	1
5043	10633	0
5088	11405	1
5088	36801	0
5091	34176	1
5091	32731	0
5099	8741	1
5099	36763	0
5100	12921	1
5100	29075	0
5103	28887	1
5103	45638	0
5104	1405	1
5104	43842	0
5107	1407	1
5107	28165	0
5110	9703	1
5110	40459	0
5126	6736	1
5126	28131	0
5127	6290	1
5127	31983	0
5139	8704	1
5139	7108	0
5149	11007	1
5149	9143	0
5165	1310	1
5165	25309	0
5166	34169	1
5166	22625	0
5167	9681	1
5167	28439	0
5168	1413	1
5168	45279	0
5170	10947	1
5170	33440	0
5186	34178	1
5186	21045	0
5188	14727	1
5188	6408	0
5226	11128	1
5226	33435	0
5227	28778	1
5227	9120	0
5315	38913	1
5315	45122	0
5316	11128	1
5316	33297	0
5317	11128	1
5317	20945	0
5319	8745	1
5319	9324	0
6255	14786	1
6255	20539	0
6365	14792	1
6365	40636	0
6368	20911	1
6368	21315	0
6624	12103	1
6624	30296	0
6625	20007	1
6625	28203	0
6628	20118	1
6628	3549	0
6656	20003	1
6656	32981	0
6657	20663	1
6657	6320	0
6659	21042	1
6659	11346	0
6660	8640	1
6660	28539	0
6662	26026	1
6662	45127	0
6663	28973	1
6663	40717	0
6664	6451	1
6664	41933	0
6665	1420	1
6665	11624	0
6666	19401	1
6666	6992	0
6668	19805	1
6668	32011	0
6670	28142	1
6670	29197	0
6671	19810	1
6671	27011	0
6681	14958	1
6681	32929	0
6682	40435	1
6682	20841	0
6683	27616	1
6683	9274	0
6684	27711	1
6684	38411	0
6687	6224	1
6687	26210	0
6691	29345	1
6691	31181	0
6692	11882	1
6692	27566	0
6698	14730	1
6698	33236	0
6699	8394	1
6699	39033	0
6700	20002	1
6700	32656	0
6723	30783	1
6723	8122	0
6724	9605	1
6724	33932	0
6726	20401	1
6726	30581	0
6727	15070	1
6727	15050	0
6729	5960	1
6729	9135	0
6730	14961	1
6730	14638	0
6762	9063	1
6762	32996	0
6763	19836	1
6763	37781	0
6764	38017	1
6764	27826	0
6766	25112	1
6766	33128	0
6768	20013	1
6768	33854	0
6769	8464	1
6769	13147	0
6770	20112	1
6770	8339	0
6773	19601	1
6773	12039	0
6775	25535	1
6775	6734	0
6776	20624	1
6776	31903	0
6777	40433	1
6777	8484	0
6778	5712	1
6778	11902	0
6779	14958	1
6779	38356	0
6781	11893	1
6781	31984	0
6782	32882	1
6782	20936	0
6783	29202	1
6783	11618	0
6784	5602	1
6784	32001	0
6785	30030	1
6785	7134	0
6791	30811	1
6791	7911	0
6792	8640	1
6792	9024	0
6793	903	1
6793	30815	0
6795	14965	1
6795	10552	0
6801	10402	1
6801	28031	0
6803	14834	1
6803	11728	0
6806	6989	1
6806	26136	0
6807	3943	1
6807	40408	0
6808	3511	1
6808	33653	0
6813	9004	1
6813	26254	0
6815	3838	1
6815	8632	0
6816	15032	1
6816	36643	0
6873	15037	1
6873	20659	0
6874	38024	1
6874	28956	0
6875	15048	1
6875	2703	0
6876	20798	1
6876	26214	0
6878	11855	1
6878	8677	0
6888	40433	1
6888	30701	0
6895	25217	1
6895	29200	0
6901	11615	1
6901	26258	0
6902	34123	1
6902	25612	0
6903	20879	1
6903	32026	0
6968	25515	1
6968	9365	0
6970	30889	1
6970	8345	0
6974	5615	1
6974	31376	0
6983	19601	1
6983	8932	0
6986	15035	1
6986	32920	0
7000	14935	1
7000	24514	0
7002	15047	1
7002	9310	0
7005	20735	1
7005	10731	0
7011	29202	1
7011	26220	0
7012	31191	1
7012	24601	0
7020	15037	1
7020	38404	0
7021	20768	1
7021	1414	0
7022	20653	1
7022	9715	0
7032	6440	1
7032	10602	0
7033	19702	1
7033	33323	0
7034	11859	1
7034	38386	0
7038	11873	1
7038	33928	0
7040	4105	1
7040	45243	0
7042	43636	1
7042	45246	0
7044	32884	1
7044	31807	0
7046	20764	1
7046	9345	0
7048	3421	1
7048	39333	0
7049	32882	1
7049	24508	0
7050	20944	1
7050	40627	0
7051	29345	1
7051	20035	0
7054	28884	1
7054	31415	0
7055	6440	1
7055	8366	0
7056	5602	1
7056	14814	0
7058	20835	1
7058	25733	0
7102	20923	1
7102	45179	0
7107	25621	1
7107	14732	0
7124	27942	1
7124	30307	0
7126	20871	1
7126	37112	0
7128	19823	1
7128	37946	0
7139	43609	1
7139	25101	0
7141	19501	1
7141	25220	0
7150	25620	1
7150	12418	0
7153	20657	1
7153	8331	0
7155	11900	1
7155	9220	0
7157	9916	1
7157	45625	0
7160	11906	1
7160	38426	0
7163	37746	1
7163	38384	0
7165	43609	1
7165	30034	0
7202	4105	1
7202	32634	0
7204	20765	1
7204	45780	0
7205	20868	1
7205	31907	0
7207	8333	1
7207	26214	0
7208	6113	1
7208	22803	0
7210	3756	1
7210	9203	0
7211	21404	1
7211	3504	0
7213	5943	1
7213	33005	0
7221	26218	1
7221	31385	0
7224	10632	1
7224	21520	0
7229	5617	1
7229	25628	0
7230	20934	1
7230	38501	0
7237	5943	1
7237	9341	0
7301	32875	1
7301	13161	0
7307	5839	1
7307	33881	0
7309	33413	1
7309	15094	0
7310	6097	1
7310	12330	0
7312	10531	1
7312	20554	0
7314	15038	1
7314	8906	0
7316	25409	1
7316	31021	0
7319	43616	1
7319	10129	0
7326	25519	1
7326	28944	0
7327	28970	1
7327	12092	0
1013	11144	1
1013	32752	0
1014	14184	1
1014	32609	0
1015	11301	1
1015	14606	0
1017	14378	1
1017	30238	0
106	14023	1
106	14171	0
1105	30105	1
1105	4734	0
1111	14477	1
1111	10783	0
124	30628	1
124	30080	0
1302	36673	1
1302	11825	0
1306	33253	1
1306	31233	0
1308	5166	1
1308	11471	0
1313	33106	1
1313	26241	0
1314	5166	1
1314	37710	0
1315	8685	1
1315	34235	0
1401	8704	1
1401	8490	0
1404	5019	1
1404	28844	0
1407	5107	1
1407	7120	0
1408	6748	1
1408	7319	0
1413	5168	1
1413	28699	0
1414	5088	1
1414	28232	0
1415	9066	1
1415	4753	0
1416	11339	1
1416	20914	0
1420	6665	1
1420	6177	0
14532	20038	1
14532	20939	0
14535	11036	1
14535	31212	0
14553	33406	1
14553	8619	0
14638	11405	1
14638	11728	0
14641	9146	1
14641	9111	0
14647	4937	1
14647	28980	0
14703	5201	1
14703	8929	0
14705	25854	1
14705	27094	0
14709	12035	1
14709	13184	0
14713	14083	1
14713	4619	0
14714	13933	1
14714	33912	0
14717	9038	1
14717	45833	0
14718	20882	1
14718	5984	0
14722	9055	1
14722	32888	0
14723	8353	1
14723	38824	0
14726	5014	1
14726	30531	0
14727	5188	1
14727	38150	0
14728	40056	1
14728	32922	0
14729	36637	1
14729	8628	0
14730	6698	1
14730	28597	0
14732	4217	1
14732	27600	0
14733	13964	1
14733	28816	0
14734	4220	1
14734	39148	0
14735	14067	1
14735	38664	0
14736	9707	1
14736	22008	0
14738	4249	1
14738	11421	0
14744	9217	1
14744	9051	0
14758	4364	1
14758	33748	0
14760	33760	1
14760	11053	0
14765	14512	1
14765	36607	0
14766	28311	1
14766	6546	0
14776	14516	1
14776	20628	0
14777	14515	1
14777	33371	0
14786	6255	1
14786	10112	0
14792	6365	1
14792	11899	0
14800	6365	1
14800	25952	0
14804	28246	1
14804	12916	0
14811	8328	1
14811	4607	0
14812	14342	1
14812	4683	0
14813	28290	1
14813	27856	0
14814	9774	1
14814	33861	0
14815	13939	1
14815	33386	0
14817	14339	1
14817	41951	0
14820	14080	1
14820	10413	0
14822	10853	1
14822	8604	0
14825	39333	1
14825	8314	0
14826	32707	1
14826	4945	0
14827	8528	1
14827	6066	0
14834	6803	1
14834	30863	0
14835	4219	1
14835	10700	0
14836	4335	1
14836	25108	0
14837	4223	1
14837	10704	0
14840	31035	1
14840	30118	0
14841	9918	1
14841	45700	0
14843	30238	1
14843	22630	0
14844	30088	1
14844	33392	0
14845	14052	1
14845	37958	0
14850	4651	1
14850	8369	0
14852	4517	1
14852	6138	0
14854	4641	1
14854	9110	0
14855	7135	1
14855	37930	0
14856	6898	1
14856	33337	0
14862	12036	1
14862	20110	0
14870	14493	1
14870	33410	0
14878	14499	1
14878	31379	0
14885	14501	1
14885	14240	0
14888	14390	1
14888	36638	0
14896	14606	1
14896	26802	0
14900	14481	1
14900	11452	0
14903	14400	1
14903	25714	0
14904	14601	1
14904	32676	0
14911	14617	1
14911	14350	0
14916	27485	1
14916	6382	0
14927	29200	1
14927	9257	0
14933	6976	1
14933	14338	0
14934	6984	1
14934	4955	0
14935	6686	1
14935	6287	0
14937	19816	1
14937	27573	0
14939	4735	1
14939	20643	0
14946	22601	1
14946	21573	0
14947	6772	1
14947	36768	0
14952	14243	1
14952	29092	0
14953	7113	1
14953	10820	0
14955	28518	1
14955	30144	0
14961	6730	1
14961	31818	0
14962	20885	1
14962	30636	0
14965	6795	1
14965	9212	0
14969	20019	1
14969	31965	0
14975	4594	1
14975	21354	0
14976	7033	1
14976	14326	0
14984	6876	1
14984	28163	0
14985	7040	1
14985	40519	0
14986	31359	1
14986	28241	0
15004	20911	1
15004	11854	0
15006	14523	1
15006	32748	0
15010	14525	1
15010	29997	0
15021	32012	1
15021	26111	0
15025	20031	1
15025	9708	0
15027	6697	1
15027	19907	0
15032	6816	1
15032	4219	0
15035	6986	1
15035	10673	0
15036	19917	1
15036	27859	0
15037	6873	1
15037	32847	0
15042	4311	1
15042	10222	0
15045	6675	1
15045	11920	0
15047	7002	1
15047	45302	0
15048	6875	1
15048	30080	0
15050	9215	1
15050	29181	0
15057	6766	1
15057	11398	0
15061	32741	1
15061	31926	0
15062	4311	1
15062	12047	0
15068	11321	1
15068	11623	0
15074	43851	1
15074	33911	0
15076	39207	1
15076	11440	0
15079	11856	1
15079	37813	0
15091	27596	1
15091	31824	0
15093	11899	1
15093	9024	0
15094	6220	1
15094	22031	0
15095	8515	1
15095	9774	0
15102	14262	1
15102	10554	0
15104	23909	1
15104	31505	0
1601	30901	1
1601	4804	0
1720	14236	1
1720	45735	0
1721	10684	1
1721	6741	0
1725	9817	1
1725	8342	0
1727	14229	1
1727	29067	0
1731	14257	1
1731	36802	0
1733	14119	1
1733	11748	0
1734	14119	1
1734	29160	0
1746	7317	1
1746	39834	0
1747	26220	1
1747	32323	0
1749	10668	1
1749	45769	0
1803	9209	1
1803	5944	0
1805	9316	1
1805	28030	0
1808	10515	1
1808	42017	0
1813	10515	1
1813	36728	0
1814	14238	1
1814	31854	0
1815	14253	1
1815	6389	0
1816	25610	1
1816	4375	0
1835	10525	1
1835	10957	0
1839	14201	1
1839	31356	0
1841	14227	1
1841	28143	0
1846	8307	1
1846	29312	0
201	37717	1
201	25218	0
2101	13951	1
2101	6101	0
2104	9112	1
2104	32784	0
2105	4921	1
2105	40410	0
2106	8363	1
2106	38282	0
2107	9120	1
2107	4278	0
2112	4805	1
2112	4738	0
2114	12043	1
2114	6967	0
21315	4490	1
21315	26505	0
21399	4703	1
21399	28756	0
21413	14051	1
21413	29125	0
21469	31894	1
21469	28533	0
21490	4386	1
21490	28573	0
21502	4497	1
21502	30371	0
21503	38073	1
21503	4880	0
21504	30585	1
21504	30953	0
21520	31250	1
21520	28801	0
21528	4313	1
21528	4846	0
21568	29056	1
21568	33659	0
21569	32240	1
21569	33109	0
21652	33330	1
21652	31195	0
21901	32655	1
21901	10678	0
21902	23606	1
21902	39031	0
2205	3903	1
2205	6147	0
2207	32682	1
2207	29010	0
2209	11912	1
2209	39802	0
2212	14139	1
2212	30793	0
2320	30117	1
2320	30658	0
240	21626	1
240	30752	0
2405	11947	1
2405	6769	0
2502	14291	1
2502	20735	0
2503	13952	1
2503	10689	0
2504	13952	1
2504	10729	0
2505	6289	1
2505	13185	0
2506	34235	1
2506	9820	0
2507	4333	1
2507	45185	0
2510	14040	1
2510	43834	0
2512	13257	1
2512	9660	0
2513	14070	1
2513	10726	0
2514	20135	1
2514	19832	0
2516	8910	1
2516	11500	0
2517	28449	1
2517	45727	0
2519	4237	1
2519	11413	0
2602	8604	1
2602	29063	0
2607	8430	1
2607	4788	0
2632	4594	1
2632	32806	0
2701	34125	1
2701	10502	0
2703	8806	1
2703	45244	0
3140	4420	1
3140	34409	0
3143	6769	1
3143	7237	0
3147	4319	1
3147	36738	0
3148	9217	1
3148	34220	0
3149	8401	1
3149	24703	0
3150	4529	1
3150	4277	0
3151	30360	1
3151	33231	0
3159	6803	1
3159	42024	0
3160	9609	1
3160	32809	0
3239	32322	1
3239	9604	0
3241	30717	1
3241	9280	0
3243	28542	1
3243	13278	0
3248	28516	1
3248	38283	0
3249	20641	1
3249	40025	0
3251	9640	1
3251	10241	0
3253	4466	1
3253	9059	0
3261	25220	1
3261	8481	0
3263	9042	1
3263	11730	0
3264	4238	1
3264	45797	0
3402	31712	1
3402	9238	0
3403	4739	1
3403	19914	0
3405	8392	1
3405	12419	0
3406	8932	1
3406	4860	0
3411	37810	1
3411	14378	0
3413	10263	1
3413	8366	0
3414	10214	1
3414	11902	0
3417	4772	1
3417	31881	0
3421	7048	1
3421	45162	0
3435	33646	1
3435	29982	0
3443	13173	1
3443	19831	0
3466	11896	1
3466	28567	0
3503	30139	1
3503	28236	0
3504	6879	1
3504	11856	0
3505	33230	1
3505	8201	0
3509	4626	1
3509	33855	0
3510	33748	1
3510	32970	0
3511	4641	1
3511	8806	0
3512	10152	1
3512	21919	0
3513	4641	1
3513	21703	0
3521	14482	1
3521	29154	0
3528	4849	1
3528	26514	0
3530	4842	1
3530	33984	0
3535	14265	1
3535	32159	0
3536	33917	1
3536	34409	0
3549	4969	1
3549	40208	0
3553	28355	1
3553	26114	0
3555	14604	1
3555	36753	0
3644	14256	1
3644	11910	0
3754	10729	1
3754	11819	0
3756	7210	1
3756	9111	0
3805	14069	1
3805	9135	0
3809	9347	1
3809	26146	0
3810	14242	1
3810	45736	0
3811	14103	1
3811	25611	0
3813	14101	1
3813	33721	0
3818	9086	1
3818	29177	0
3822	10626	1
3822	30634	0
3823	25507	1
3823	30641	0
3824	14248	1
3824	33714	0
3825	14248	1
3825	20103	0
3827	14221	1
3827	10852	0
3832	14257	1
3832	31337	0
3835	4953	1
3835	14360	0
3838	6815	1
3838	26130	0
3902	4996	1
3902	21337	0
3904	29169	1
3904	8641	0
3905	6772	1
3905	27013	0
3906	11855	1
3906	11623	0
3907	26802	1
3907	4710	0
3908	14117	1
3908	33106	0
3909	5711	1
3909	8689	0
3911	28518	1
3911	13277	0
3918	9208	1
3918	19701	0
3922	9179	1
3922	23906	0
3923	9201	1
3923	33507	0
3925	9211	1
3925	13156	0
3926	14222	1
3926	45118	0
3928	9221	1
3928	9065	0
3936	21401	1
3936	12302	0
3939	6386	1
3939	29153	0
3945	4881	1
3945	11966	0
4001	7036	1
4001	45683	0
4005	14226	1
4005	9367	0
4008	6022	1
4008	20027	0
4009	10703	1
4009	33522	0
4014	10599	1
4014	10788	0
4019	31359	1
4019	28660	0
4101	6056	1
4101	8631	0
4104	14105	1
4104	28037	0
4105	7040	1
4105	8643	0
4110	7102	1
4110	28612	0
4112	27596	1
4112	11471	0
4114	9207	1
4114	9374	0
4120	8345	1
4120	28539	0
4121	14127	1
4121	40622	0
4123	10814	1
4123	4300	0
43511	20526	1
43511	4975	0
43513	8717	1
43513	28684	0
43520	25724	1
43520	40152	0
43522	6538	1
43522	31969	0
43606	6976	1
43606	8616	0
43607	6984	1
43607	41215	0
43609	7139	1
43609	40504	0
43610	6984	1
43610	5612	0
43611	6784	1
43611	20532	0
43612	6668	1
43612	43826	0
43614	5807	1
43614	28335	0
43616	7319	1
43616	14279	0
43625	7002	1
43625	8664	0
43626	28060	1
43626	11632	0
43637	27579	1
43637	10609	0
502	37717	1
502	20522	0
801	14217	1
801	30040	0
8903	4854	1
8903	45735	0
9011	9162	1
9011	20825	0
9109	4958	1
9109	10817	0
24810	19701	1
24810	9068	0
24812	19603	1
24812	5610	0
24813	20532	1
24813	10680	0
24903	6986	1
24903	21552	0
24904	19401	1
24904	33282	0
24906	22702	1
24906	13103	0
24907	19603	1
24907	10222	0
25111	19802	1
25111	8618	0
25114	19801	1
25114	32045	0
25204	5614	1
25204	25108	0
25205	19802	1
25205	14402	0
25213	19802	1
25213	10280	0
25217	19801	1
25217	43717	0
25308	9248	1
25308	9126	0
25309	9154	1
25309	12419	0
25311	9221	1
25311	14142	0
25312	7224	1
25312	11031	0
25406	9347	1
25406	13923	0
25407	10634	1
25407	14431	0
25409	7316	1
25409	21423	0
25410	10637	1
25410	8738	0
25414	20913	1
25414	6854	0
25415	10656	1
25415	4285	0
25416	9305	1
25416	502	0
25421	14123	1
25421	6045	0
25501	14229	1
25501	10554	0
25502	8426	1
25502	43827	0
25504	8310	1
25504	4961	0
25506	8443	1
25506	8632	0
25507	9313	1
25507	20804	0
25508	8309	1
25508	8529	0
25509	21026	1
25509	20825	0
25510	20926	1
25510	21401	0
25517	9821	1
25517	5139	0
25518	9916	1
25518	6451	0
25521	9207	1
25521	11966	0
25524	9818	1
25524	8686	0
25526	10514	1
25526	10847	0
25527	10537	1
25527	14306	0
25529	10656	1
25529	10558	0
25531	31847	1
25531	14449	0
25533	19804	1
25533	3945	0
25534	20555	1
25534	9918	0
25535	20658	1
25535	7040	0
25601	9227	1
25601	3263	0
25603	9201	1
25603	11363	0
25604	9814	1
25604	45143	0
25608	9317	1
25608	13118	0
25611	9214	1
25611	10731	0
25612	9809	1
25612	9374	0
25615	7325	1
25615	8660	0
25616	23821	1
25616	12603	0
25618	9274	1
25618	13211	0
25619	10690	1
25619	6441	0
25623	19903	1
25623	7046	0
25709	7141	1
25709	5704	0
25710	19702	1
25710	8383	0
25711	19701	1
25711	11451	0
25719	8717	1
25719	22608	0
25724	20802	1
25724	8126	0
25725	10614	1
25725	6030	0
25726	10185	1
25726	4484	0
25727	10185	1
25727	6873	0
25729	8708	1
25729	14183	0
25730	7022	1
25730	8377	0
25731	10207	1
25731	10754	0
25733	6025	1
25733	11758	0
25734	10597	1
25734	1414	0
25735	10677	1
25735	3443	0
25736	8306	1
25736	14606	0
25740	9317	1
25740	11483	0
25741	8451	1
25741	10681	0
25742	9318	1
25742	8001	0
25744	9817	1
25744	7040	0
25745	10628	1
25745	10901	0
25748	8383	1
25748	21045	0
25749	9820	1
25749	20894	0
25751	10753	1
25751	9708	0
25752	10834	1
25752	8751	0
25753	14251	1
25753	20003	0
25754	9907	1
25754	9024	0
25806	8767	1
25806	11605	0
25807	8604	1
25807	31199	0
25808	22026	1
25808	27940	0
25822	14204	1
25822	11307	0
25825	8718	1
25825	20135	0
25826	19810	1
25826	14820	0
25832	10596	1
25832	9610	0
25833	19818	1
25833	11921	0
25835	14227	1
25835	8925	0
25836	8321	1
25836	25654	0
25837	8409	1
25837	10760	0
25838	9317	1
25838	11825	0
25839	9926	1
25839	31342	0
25841	10001	1
25841	31142	0
25846	10514	1
25846	14812	0
25847	8382	1
25847	20660	0
25849	10835	1
25849	10588	0
25851	5837	1
25851	33297	0
25921	8438	1
25921	14164	0
25924	4828	1
25924	6778	0
25943	14375	1
25943	14939	0
25944	8765	1
25944	45260	0
25945	8766	1
25945	31483	0
25946	8689	1
25946	14647	0
25948	8359	1
25948	28599	0
25949	9311	1
25949	21535	0
25951	9213	1
25951	10251	0
25952	9161	1
25952	31011	0
25953	9312	1
25953	6385	0
25954	9070	1
25954	9757	0
25955	11304	1
25955	11328	0
25956	11634	1
25956	31364	0
25957	11152	1
25957	14260	0
26019	8355	1
26019	11050	0
26020	8442	1
26020	14238	0
26037	8603	1
26037	21532	0
26040	8679	1
26040	5014	0
26111	22603	1
26111	43513	0
26114	10699	1
26114	31507	0
26115	10721	1
26115	8683	0
26116	10759	1
26116	22203	0
26118	12105	1
26118	8524	0
26119	12107	1
26119	32136	0
26128	18601	1
26128	11491	0
26129	10578	1
26129	19907	0
26130	10578	1
26130	19823	0
26131	10665	1
26131	11016	0
26136	9274	1
26136	20956	0
26137	9275	1
26137	20716	0
26144	10716	1
26144	4105	0
26146	10695	1
26146	4639	0
26147	10692	1
26147	22018	0
26148	10697	1
26148	10185	0
26150	10572	1
26150	4524	0
26154	10674	1
26154	9144	0
26157	10596	1
26157	6045	0
26158	10600	1
26158	9667	0
26159	10676	1
26159	32011	0
26161	1804	1
26161	12062	0
26210	10720	1
26210	20639	0
26212	10825	1
26212	9003	0
26214	9277	1
26214	19901	0
26215	12206	1
26215	10241	0
26216	9277	1
26216	13277	0
26219	9306	1
26219	21040	0
26220	10592	1
26220	45269	0
26223	10659	1
26223	5842	0
26224	10588	1
26224	10626	0
26227	9276	1
26227	11038	0
26241	10694	1
26241	14969	0
26242	10567	1
26242	3810	0
26244	10569	1
26244	4993	0
26245	10570	1
26245	5818	0
26246	10651	1
26246	3443	0
26248	9221	1
26248	8413	0
26249	10599	1
26249	10851	0
26250	10703	1
26250	4846	0
26252	14470	1
26252	6531	0
26254	9068	1
26254	27104	0
26255	9159	1
26255	6056	0
26258	11146	1
26258	29184	0
26301	8360	1
26301	33624	0
26401	9353	1
26401	10731	0
26403	10175	1
26403	13921	0
26404	10274	1
26404	15035	0
26406	10179	1
26406	14412	0
26407	10275	1
26407	22011	0
26408	10177	1
26408	43513	0
26411	9248	1
26411	14201	0
26412	9348	1
26412	8301	0
26413	10835	1
26413	11061	0
26414	10752	1
26414	7103	0
26415	10753	1
26415	10237	0
26417	10504	1
26417	4497	0
26418	10756	1
26418	9689	0
26420	10683	1
26420	11605	0
26421	10712	1
26421	1313	0
26423	10410	1
26423	12047	0
26425	8125	1
26425	21520	0
26502	9347	1
26502	11747	0
26505	9350	1
26505	11717	0
26507	9907	1
26507	22111	0
26508	14470	1
26508	9604	0
26509	10837	1
26509	20106	0
26514	10704	1
26514	11500	0
26515	10706	1
26515	45152	0
26517	10711	1
26517	11408	0
26518	10715	1
26518	13283	0
26519	10715	1
26519	20894	0
26601	5879	1
26601	15027	0
26602	9220	1
26602	13219	0
26604	9213	1
26604	20808	0
26701	9219	1
26701	4739	0
26702	9229	1
26702	10641	0
26704	9231	1
26704	11413	0
26705	8126	1
26705	45236	0
26707	3903	1
26707	4450	0
26710	9163	1
26710	31021	0
26801	6773	1
26801	10697	0
26802	14209	1
26802	28601	0
26803	19703	1
26803	24132	0
27004	19810	1
27004	4996	0
27009	10179	1
27009	9252	0
27011	10274	1
27011	11053	0
27012	10180	1
27012	6368	0
27013	10180	1
27013	8360	0
27014	10183	1
