TARGET_CURRICULUM	TARGET	TARGET_ID	TARGET_PATH	TARGET_GRADEID	SOURCE	SOURCE_ID	SOURCE_PATH	SOURCE_GRADEID	SOURCE_CURRICULUM
NGSS	The Water Cycle	6598	NGSS>NGSS High School>Earth and Space Sciences>Earth’s Systems>The Role of Water in Earth’s Surface Processes	3539	Water cycle	45307	CBSE>Class 7>Science>16 Water: A Precious Resource>Water	1571	CBSE
NGSS	Properties of Water	6601	NGSS>NGSS High School>Earth and Space Sciences>Earth’s Systems>The Role of Water in Earth’s Surface Processes	3539	Sources and Properties of Water	20026	CBSE>Class 6>Science>7 Natural Resources>Importance of Water	15604	CBSE
NGSS	Properties of Water	6601	NGSS>NGSS High School>Earth and Space Sciences>Earth’s Systems>The Role of Water in Earth’s Surface Processes	3539	Sources and Properties of Water	43824	CBSE>Class 6>Science>10. Water>Water: Its Importance and Uses	15604	CBSE
NGSS	Properties of Water	6601	NGSS>NGSS High School>Earth and Space Sciences>Earth’s Systems>The Role of Water in Earth’s Surface Processes	3539	Water universal solvent	34236	ICSE>Class 8>Chemistry>Water>Dissolution of Salts in Water	18704	ICSE
NGSS	Coulomb’s law	6634	NGSS>NGSS High School>Physical Sciences>Forces and Interactions>Types of Forces	3539	Coulomb's Law	36760	ICSE>Class 12>Physics>Electrostatics>Electric Charge and Coulomb's Law	18707	ICSE
NGSS	Coulomb’s law	6634	NGSS>NGSS High School>Physical Sciences>Forces and Interactions>Types of Forces	3539	Coulomb's Law in Vector Form	36672	ICSE>Class 12>Physics>Electrostatics>Electric Charge and Coulomb's Law	18707	ICSE
NGSS	Electric field	6635	NGSS>NGSS High School>Physical Sciences>Forces and Interactions>Types of Forces	3539	Electric Field	10765	CBSE>Class 12>Physics>1-1 Electric Charges And Fields>Electric Field and Dipole	7482	CBSE
NGSS	Electric field	6635	NGSS>NGSS High School>Physical Sciences>Forces and Interactions>Types of Forces	3539	Electric Field Lines	36676	ICSE>Class 12>Physics>Electrostatics>Electric Field	18707	ICSE
NGSS	Electric field	6635	NGSS>NGSS High School>Physical Sciences>Forces and Interactions>Types of Forces	3539	Direction of an electric field at a point is the direction of the force on a positive charge at that point	14341	Cambridge>IGCSE>Physics>4 Electricity and magnetism>4.2.1 Electric charge	2811	Cambridge
NGSS	 Radiation energy	6639	NGSS>NGSS High School>Physical Sciences>Energy>Definitions of Energy	3539	Radiation	11013	CBSE>Class 11>Physics>2-3 Thermal Properties Of Matter>Heat Transfer	6961	CBSE
NGSS	 Radiation energy	6639	NGSS>NGSS High School>Physical Sciences>Energy>Definitions of Energy	3539	Thermal radiation	14309	Cambridge>IGCSE>Physics>2 Thermal physics>2.3.3 Radiation	2811	Cambridge
NGSS	 Radiation energy	6639	NGSS>NGSS High School>Physical Sciences>Energy>Definitions of Energy	3539	Identify and explain some of the everyday applications and consequences of conduction, convection and radiation	14412	Cambridge>IGCSE>Physics>2 Thermal physics>2.3.4 Consequences of energy transfer	2811	Cambridge
NGSS	Conservation of energy	6640	NGSS>NGSS High School>Physical Sciences>Energy>Definitions of Energy	3539	Conservation of energy	5127	Cambridge>IGCSE>Physics>1. General Physics>1.7.1 Energy	2811	Cambridge
NGSS	Conservation of energy	6640	NGSS>NGSS High School>Physical Sciences>Energy>Definitions of Energy	3539	Conservation of energy	14023	Cambridge>Lower Secondary Stage 7>Physics>Energy >Types of Energy And its Conservation	8109	Cambridge
NGSS	Conservation of energy	6640	NGSS>NGSS High School>Physical Sciences>Energy>Definitions of Energy	3539	The Conservation Of Mechanical Energy	9256	CBSE>Class 11>Physics>1-6 Work, Energy And Power>Work, Energy And Power	6961	CBSE
NGSS	Conservation of energy	6640	NGSS>NGSS High School>Physical Sciences>Energy>Definitions of Energy	3539	The Law Of Conservation Of Energy	9357	CBSE>Class 11>Physics>1-6 Work, Energy And Power>Power	6961	CBSE
NGSS	Conservation of energy	6640	NGSS>NGSS High School>Physical Sciences>Energy>Definitions of Energy	3539	Conservation of energy	106	English>KS3>Physics>Energy>Changes in systems	1	English
NGSS	Conservation of energy	6640	NGSS>NGSS High School>Physical Sciences>Energy>Definitions of Energy	3539	Application of Law of Conservation of Energy	28891	ICSE>Class 7>Physics>Energy>Law of Conservation of Energy	18608	ICSE
NGSS	Conservation of energy	6640	NGSS>NGSS High School>Physical Sciences>Energy>Definitions of Energy	3539	Energy Flow in Eco System	33024	ICSE>Class 9>Physics>Heat and Energy>Energy Flow and its Importance	18609	ICSE
NGSS	Electric field	6641	NGSS>NGSS High School>Physical Sciences>Energy>Definitions of Energy	3539	Electric Field	10765	CBSE>Class 12>Physics>1-1 Electric Charges And Fields>Electric Field and Dipole	7482	CBSE
NGSS	Electric field	6641	NGSS>NGSS High School>Physical Sciences>Energy>Definitions of Energy	3539	Uniform Electric Field	36902	ICSE>Class 12>Physics>Electrostatics>Electric Dipole	18707	ICSE
NGSS	Electric field	6641	NGSS>NGSS High School>Physical Sciences>Energy>Definitions of Energy	3539	Direction of an electric field at a point is the direction of the force on a positive charge at that point	14341	Cambridge>IGCSE>Physics>4 Electricity and magnetism>4.2.1 Electric charge	2811	Cambridge
NGSS	 Light energy	6642	NGSS>NGSS High School>Physical Sciences>Energy>Definitions of Energy	3539	light energy	32635	ICSE>Class 10>Physics>Force, Work, Power and Energy>Different Types of Energy	18705	ICSE
NGSS	Conservation of energy	6643	NGSS>NGSS High School>Physical Sciences>Energy>Conservation of Energy and Energy Transfer	3539	Conservation of energy	5127	Cambridge>IGCSE>Physics>1. General Physics>1.7.1 Energy	2811	Cambridge
NGSS	Conservation of energy	6643	NGSS>NGSS High School>Physical Sciences>Energy>Conservation of Energy and Energy Transfer	3539	Conservation of energy	14023	Cambridge>Lower Secondary Stage 7>Physics>Energy >Types of Energy And its Conservation	8109	Cambridge
NGSS	Conservation of energy	6643	NGSS>NGSS High School>Physical Sciences>Energy>Conservation of Energy and Energy Transfer	3539	The Conservation Of Mechanical Energy	9256	CBSE>Class 11>Physics>1-6 Work, Energy And Power>Work, Energy And Power	6961	CBSE
NGSS	Conservation of energy	6643	NGSS>NGSS High School>Physical Sciences>Energy>Conservation of Energy and Energy Transfer	3539	The Law Of Conservation Of Energy	9357	CBSE>Class 11>Physics>1-6 Work, Energy And Power>Power	6961	CBSE
NGSS	Conservation of energy	6643	NGSS>NGSS High School>Physical Sciences>Energy>Conservation of Energy and Energy Transfer	3539	Conservation of energy	106	English>KS3>Physics>Energy>Changes in systems	1	English
NGSS	Conservation of energy	6643	NGSS>NGSS High School>Physical Sciences>Energy>Conservation of Energy and Energy Transfer	3539	Application of Law of Conservation of Energy	28891	ICSE>Class 7>Physics>Energy>Law of Conservation of Energy	18608	ICSE
NGSS	Conservation of energy	6643	NGSS>NGSS High School>Physical Sciences>Energy>Conservation of Energy and Energy Transfer	3539	Energy Flow in Eco System	33024	ICSE>Class 9>Physics>Heat and Energy>Energy Flow and its Importance	18609	ICSE
NGSS	Friction generates heat	6646	NGSS>NGSS High School>Physical Sciences>Energy>Relationship Between Energy and Forces	3539	Friction	8818	CBSE>Class 11>Physics>1-5 Laws Of Motion>Common Forces In Mechanics	6961	CBSE
NGSS	Friction generates heat	6646	NGSS>NGSS High School>Physical Sciences>Energy>Relationship Between Energy and Forces	3539	Types of friction	11934	Scotland>Second Level>Sciences>Forces, electricity and waves>Forces	9701	Scotland
NGSS	Solar cells	6648	NGSS>NGSS High School>Physical Sciences>Waves and Electromagnetic Radiation>Energy in Chemical Processes	3539	solar cell	38761	ICSE>Class 12>Physics>Electronic Devices>Semiconductor Diode	18707	ICSE
NGSS	Solar cells	6648	NGSS>NGSS High School>Physical Sciences>Waves and Electromagnetic Radiation>Energy in Chemical Processes	3539	Solar Cell	11202	CBSE>Class 12>Physics>2-6 Semiconductor Electronics: Materials, Devices And Simple Circuits>Special Purpose p-n Junction Diodes	7482	CBSE
NGSS	Radio waves	6651	NGSS>NGSS High School>Physical Sciences>Waves and Electromagnetic Radiation>Electromagnetic Radiation	3539	Radio Waves	11440	CBSE>Class 12>Physics>1-8 Electromagnetic Waves>Electromagnetic Spectrum	7482	CBSE
NGSS	Nuclear Fusion Within Stars	6714	NGSS>NGSS High School>Earth and Space Sciences>Earth's Place in the Universe>The Universe and its Stars	3539	Nuclear fusion and our Sun's energy	1014	English>KS4>Physics>Atomic structure>Nuclear fission, Nuclear fusion and our Sun’s energy	301	English
NGSS	Kepler’s laws	6716	NGSS>NGSS High School>Earth and Space Sciences>Earth's Place in the Universe>Earth and the Solar System	3539	Kepler’s Laws	8128	CBSE>Class 11>Physics>1-8 Gravitation>Gravitation	6961	CBSE
NGSS	Gravitational field	6733	NGSS>NGSS High School>Physical Sciences>Forces and Interactions>Types of Forces	3539	Gravitational Field	32302	ICSE>Class 11>Physics>Gravitation>Gravitational Field and Potential	18706	ICSE
NGSS	Magnetic field	6734	NGSS>NGSS High School>Physical Sciences>Forces and Interactions>Types of Forces	3539	Magnetic forces are due to interactions between magnetic fields	5201	Cambridge>IGCSE>Physics>4 Electricity and magnetism>4.1 Simple phenomena of magnetism	2811	Cambridge
NGSS	Magnetic field	6734	NGSS>NGSS High School>Physical Sciences>Forces and Interactions>Types of Forces	3539	State and use the relative directions of force, field and induced current	14358	Cambridge>IGCSE>Physics>4 Electricity and magnetism>4.6.1 Electromagnetic induction	2811	Cambridge
NGSS	Magnetic field	6734	NGSS>NGSS High School>Physical Sciences>Forces and Interactions>Types of Forces	3539	State and use the relative directions of force, field and induced current	14455	Cambridge>IGCSE>Physics>4 Electricity and magnetism>4.6.1 Electromagnetic induction	2811	Cambridge
NGSS	Magnetic field	6734	NGSS>NGSS High School>Physical Sciences>Forces and Interactions>Types of Forces	3539	Magnetic field diagrams	231	English>KS3>Physics>Electricity and electromagnetism>Magnetism	1	English
NGSS	Magnetic field	6734	NGSS>NGSS High School>Physical Sciences>Forces and Interactions>Types of Forces	3539	What is a Magnetic Field	8367	CBSE>Class 10>Science>13 Magnetic Effects Of Electric Current>Magnetic Field	682	CBSE
NGSS	Magnetic field	6734	NGSS>NGSS High School>Physical Sciences>Forces and Interactions>Types of Forces	3539	Sources and Fields	13006	CBSE>Class 12>Physics>1-4  Moving Charges And Magnetism>Magnetic Force on a Moving Charge	7482	CBSE
NGSS	Measuring electrical energy	6735	NGSS>NGSS High School>Physical Sciences>Forces and Interactions>Measurement of Energy	3539	electrical energy	32729	ICSE>Class 10>Physics>Force, Work, Power and Energy>Different Types of Energy	18705	ICSE
NGSS	Measuring electrical energy	6735	NGSS>NGSS High School>Physical Sciences>Forces and Interactions>Measurement of Energy	3539	energy transformation from battery (cell) to electrical components.	12038	Scotland>Second Level>Sciences>Forces, electricity and waves>Electricity	9701	Scotland
NGSS	Forms of energy	6738	NGSS>NGSS High School>Physical Sciences>Energy>Definitions of Energy	3539	Interconversion of  Energy Forms	9771	CBSE>Class 9>Science>11 Work And Energy>Energy	6634	CBSE
NGSS	Forms of energy	6738	NGSS>NGSS High School>Physical Sciences>Energy>Definitions of Energy	3539	Different forms of energy	8705	CBSE>Class 9>Science>11 Work And Energy>Energy	6634	CBSE
NGSS	Thermal energy	6739	NGSS>NGSS High School>Physical Sciences>Energy>Definitions of Energy	3539	Thermal Energy	11453	CBSE>Class 11>Chemistry>1-5 States Of Matter>Intermolecular Forces and Thermal Interactions	6961	CBSE
NGSS	Internal energy	6740	NGSS>NGSS High School>Physical Sciences>Energy>Definitions of Energy	3539	Internal energy	14306	Cambridge>IGCSE>Physics>2 Thermal physics>2.2.3 Thermal capacity (heat capacity)	2811	Cambridge
NGSS	Sound energy	6741	NGSS>NGSS High School>Physical Sciences>Energy>Definitions of Energy	3539	sound energy	32731	ICSE>Class 10>Physics>Force, Work, Power and Energy>Different Types of Energy	18705	ICSE
NGSS	Kinetic energy	6744	NGSS>NGSS High School>Physical Sciences>Energy>Definitions of Energy	3539	Kinetic Energy	9250	CBSE>Class 11>Physics>1-6 Work, Energy And Power>Work, Energy And Power	6961	CBSE
NGSS	Kinetic energy	6744	NGSS>NGSS High School>Physical Sciences>Energy>Definitions of Energy	3539	Kinetic energy and its formula	5128	Cambridge>IGCSE>Physics>1. General Physics>1.7.1 Energy	2811	Cambridge
NGSS	Electromagnetic field	6745	NGSS>NGSS High School>Physical Sciences>Energy>Relationship Between Energy and Forces	3539	Electromagnetic Waves	11333	CBSE>Class 12>Physics>1-8 Electromagnetic Waves>Electromagnetic Waves	7482	CBSE
NGSS	Chemical energy transformation	6746	NGSS>NGSS High School>Physical Sciences>Waves and Electromagnetic Radiation>Energy in Chemical Processes	3539	Change in energy due to temperature, position and composition 	14721	English>KS3>Physics>Energy>Changes in systems	1	English
NGSS	Chemical energy transformation	6746	NGSS>NGSS High School>Physical Sciences>Waves and Electromagnetic Radiation>Energy in Chemical Processes	3539	chemical energy examples	32633	ICSE>Class 10>Physics>Force, Work, Power and Energy>Different Types of Energy	18705	ICSE
NGSS	Chemical energy transformation	6746	NGSS>NGSS High School>Physical Sciences>Waves and Electromagnetic Radiation>Energy in Chemical Processes	3539	chemical to heat energy	32636	ICSE>Class 10>Physics>Force, Work, Power and Energy>Different Types of Energy	18705	ICSE
NGSS	 Frequency	6749	NGSS>NGSS High School>Physical Sciences>Waves and Electromagnetic Radiation>Wave Properties	3539	Time Period, Frequency, Wave Length 	33357	ICSE>Class 9>Physics>Sound>Nature of Sound Waves	18609	ICSE
NGSS	Wave speed of travel	6750	NGSS>NGSS High School>Physical Sciences>Waves and Electromagnetic Radiation>Wave Properties	3539	The Speed Of A Travelling Wave	11043	CBSE>Class 11>Physics>2-7 Waves>The Speed Of A Travelling Wave	6961	CBSE
NGSS	Wave speed of travel	6750	NGSS>NGSS High School>Physical Sciences>Waves and Electromagnetic Radiation>Wave Properties	3539	sound echo numerical calculations	32905	ICSE>Class 10>Physics>Sound>Reflection of Sound Waves	18705	ICSE
NGSS	Wave speed of travel	6750	NGSS>NGSS High School>Physical Sciences>Waves and Electromagnetic Radiation>Wave Properties	3539	The Speed of Sound  	33253	ICSE>Class 9>Physics>Sound>Nature of Sound Waves	18609	ICSE
NGSS	Wave speed of travel	6750	NGSS>NGSS High School>Physical Sciences>Waves and Electromagnetic Radiation>Wave Properties	3539	Variation of Speed Of Sound With Changes in Pressure, Density, Humidity and Temperature	34179	ICSE>Class 11>Physics>Oscillations and Waves>Propagation of Sound as Wave Motion	18706	ICSE
NGSS	Wave speed of travel	6750	NGSS>NGSS High School>Physical Sciences>Waves and Electromagnetic Radiation>Wave Properties	3539	General Formula for Speed of Sound	34280	ICSE>Class 11>Physics>Oscillations and Waves>Propagation of Sound as Wave Motion	18706	ICSE
NGSS	Radio waves	6753	NGSS>NGSS High School>Physical Sciences>Waves and Electromagnetic Radiation>Wave Properties	3539	Radio Waves	11440	CBSE>Class 12>Physics>1-8 Electromagnetic Waves>Electromagnetic Spectrum	7482	CBSE
NGSS	Relative phase of a wave	6754	NGSS>NGSS High School>Physical Sciences>Waves and Electromagnetic Radiation>Wave Properties	3539	Relative Phase of Interfering Waves	34290	ICSE>Class 11>Physics>Oscillations and Waves>Principle of Superposition of Waves	18706	ICSE
NGSS	Electron wave	6757	NGSS>NGSS High School>Physical Sciences>Waves and Electromagnetic Radiation>Electromagnetic Radiation	3539	wave nature of particles	37945	ICSE>Class 12>Physics>Dual Nature of Radiation and Matter>Wave Nature of Radiation and De Broglie Hypothesis	18707	ICSE
NGSS	Homeostasis	6854	NGSS>NGSS High School>Life Sciences>Structure and Processes>Structure and Function	3539	Explaining homeostasis	4466	Cambridge>IGCSE>Biology>14 Coordination and response>14.4 Homeostasis	2811	Cambridge
NGSS	Homeostasis	6854	NGSS>NGSS High School>Life Sciences>Structure and Processes>Structure and Function	3539	What is homeostasis	3253	English>KS4>Biology>Coordination and control>Homeostasis	301	English
NGSS	Energy Produced by Photosynthesis	6858	NGSS>NGSS High School>Life Sciences>Matter and Energy in Organisms and Ecosystems>Matter and Energy Flow in Organisms	3539	What Is The Light Reaction?	9279	CBSE>Class 11>Biology>13 Photosynthesis In Higher Plants>Photosynthesis In Higher Plants	6961	CBSE
NGSS	Energy Produced by Photosynthesis	6858	NGSS>NGSS High School>Life Sciences>Matter and Energy in Organisms and Ecosystems>Matter and Energy Flow in Organisms	3539	Light Reaction in Photosynthesis	33507	CBSE>Class 11>Biology>13 Photosynthesis In Higher Plants>The Electron Transport	6961	CBSE
NGSS	Energy Produced by Photosynthesis	6858	NGSS>NGSS High School>Life Sciences>Matter and Energy in Organisms and Ecosystems>Matter and Energy Flow in Organisms	3539	Light Reaction in Photosynthesis	38042	ICSE>Class 10>Biology>Plant Physiology>Photosynthesis	18705	ICSE
NGSS	Chemical reactions in organisms	6869	NGSS>NGSS High School>Life Sciences>Matter and Energy in Organisms and Ecosystems>Matter and Energy Flow in Organisms	3539	Chemical Reactions and its Types	8805	CBSE>Class 10>Science>1 Chemical Reaction And Equation>Types of Chemical Reactions	682	CBSE
NGSS	Role of Cellular Respiration in Energy Production	6870	NGSS>NGSS High School>Life Sciences>Matter and Energy in Organisms and Ecosystems>Matter and Energy Flow in Organisms	3539	Anaerobic respiration	4440	Cambridge>IGCSE>Biology>12. Respiration>12.3 Anaerobic respiration	2811	Cambridge
NGSS	Role of Cellular Respiration in Energy Production	6870	NGSS>NGSS High School>Life Sciences>Matter and Energy in Organisms and Ecosystems>Matter and Energy Flow in Organisms	3539	Word equations for Anaerobic respiration in human and yeast 	4441	Cambridge>IGCSE>Biology>12. Respiration>12.3 Anaerobic respiration	2811	Cambridge
NGSS	Role of Cellular Respiration in Energy Production	6870	NGSS>NGSS High School>Life Sciences>Matter and Energy in Organisms and Ecosystems>Matter and Energy Flow in Organisms	3539	Role of Enzymes in Cellular Respiration	28516	Cambridge>IGCSE>Biology>12. Respiration>12.1 Respiration	2811	Cambridge
NGSS	Role of Cellular Respiration in Energy Production	6870	NGSS>NGSS High School>Life Sciences>Matter and Energy in Organisms and Ecosystems>Matter and Energy Flow in Organisms	3539	Cellular respiration and its stages	3248	English>KS4>Biology>Cell biology>Cellular respiration	301	English
NGSS	Food Web and Conservation of Energy in an Ecosystem	6871	NGSS>NGSS High School>Life Sciences>Matter and Energy in Organisms and Ecosystems>Matter and Energy Transfer in Ecosystems	3539	Food web	4651	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.2 Food chains and food webs	2811	Cambridge
NGSS	Food Web and Conservation of Energy in an Ecosystem	6871	NGSS>NGSS High School>Life Sciences>Matter and Energy in Organisms and Ecosystems>Matter and Energy Transfer in Ecosystems	3539	Food Web	14850	English>KS3>Biology>Interactions and Interdependencies>Interdependence of organisms in an ecosystem	1	English
NGSS	Factors Affecting the Population Size in an Ecosystem	6879	NGSS>NGSS High School>Life Sciences>Interdependent Relationships in Ecosystems>Interdependent Relationships	3539	Factors affecting ecosystem	3504	English>KS4>Biology>Ecosystems>Abiotic and biotic factors which affect communities	301	English
NGSS	Anthropogenic changes	6885	NGSS>NGSS High School>Life Sciences>Interdependent Relationships in Ecosystems>Ecosystem Dynamics	3539	Additional anthropogenic causes of climate change	3468	English>KS4>Chemistry>Earth and atmospheric science>Evidence, and uncertainties in evidence, for additional anthropogenic causes of climate change	301	English
NGSS	Deforestation	6886	NGSS>NGSS High School>Life Sciences>Interdependent Relationships in Ecosystems>Ecosystem Dynamics	3539	Reasons for deforestation	4775	Cambridge>IGCSE>Biology>21 Human influences on ecosystems>21.2 Habitat destruction	2811	Cambridge
NGSS	Deforestation	6886	NGSS>NGSS High School>Life Sciences>Interdependent Relationships in Ecosystems>Ecosystem Dynamics	3539	Deforestation	10820	CBSE>Class 12>Biology>16 Environmental Issues>Degradation By Improper Resource Utilization And Maintenance	7482	CBSE
NGSS	Adaptation to environment 	6894	NGSS>NGSS High School>Life Sciences>Interdependent Relationships in Ecosystems>Adaptation	3539	Adaptation in Plants for Photosynthesis	38044	ICSE>Class 10>Biology>Plant Physiology>Photosynthesis	18705	ICSE
NGSS	Extinction	6899	NGSS>NGSS High School>Life Sciences>Interdependent Relationships in Ecosystems>Biodiversity and Humans	3539	Extinction of a species	11907	Scotland>Second Level>Sciences>Plant Earth>Biodiversity and interdependence	9701	Scotland
NGSS	Formation of Proteins from Hydrocarbons	6936	NGSS>NGSS High School>Life Sciences>Structure and Processes>Organization for Matter and Energy Flow in Organisms	3539	Proteins 	8824	CBSE>Class 11>Biology>9 Biomolecules>Biomolecules	6961	CBSE
NGSS	Hierarchical Organization of Multicellular organisms	6946	NGSS>NGSS High School>Life Sciences>Structure and Processes>Structure and Function	3539	Structural Adaptations in Unicellular Organisms	21528	English>KS3>Biology>Structure and function of living organisms>Types of Cells and Cellular Organization	1	English
NGSS	Sugar produced by photosynthesis	6959	NGSS>NGSS High School>Life Sciences>Matter and Energy in Organisms and Ecosystems>Matter and Energy Flow in Organisms	3539	Photosynthesis	4244	Cambridge>IGCSE>Biology>6. Plant nutrition>6.1 Photosynthesis	2811	Cambridge
NGSS	Sources of Energy for Life Processes	6965	NGSS>NGSS High School>Life Sciences>Matter and Energy in Organisms and Ecosystems>Matter and Energy Transfer in Ecosystems	3539	The Respiratory Balance Sheet	9714	CBSE>Class 11>Biology>14 Respiration In Plants>Respiration In Plants	6961	CBSE
NGSS	Carbon cycle	6967	NGSS>NGSS High School>Life Sciences>Matter and Energy in Organisms and Ecosystems>Matter and Energy Transfer in Ecosystems	3539	Carbon cycle	4660	Cambridge>IGCSE>Biology>19 Organisms and their environment>19.3 Nutrient cycles	2811	Cambridge
NGSS	Carbon cycle	6967	NGSS>NGSS High School>Life Sciences>Matter and Energy in Organisms and Ecosystems>Matter and Energy Transfer in Ecosystems	3539	Carbon Cycle	10744	CBSE>Class 12>Biology>14 Ecosystem>Nutrient Cycling	7482	CBSE
NGSS	Carbon cycle	6967	NGSS>NGSS High School>Life Sciences>Matter and Energy in Organisms and Ecosystems>Matter and Energy Transfer in Ecosystems	3539	The Carbon Cycle	37957	ICSE>Class 10>Biology>Plant Physiology>Photosynthesis	18705	ICSE
NGSS	Carbon cycle	6967	NGSS>NGSS High School>Life Sciences>Matter and Energy in Organisms and Ecosystems>Matter and Energy Transfer in Ecosystems	3539	The carbon cycle	4881	Cambridge>IGCSE>Chemistry>11 Air and water>11.4 Carbon dioxide and methane	2811	Cambridge
NGSS	Carbon cycle	6967	NGSS>NGSS High School>Life Sciences>Matter and Energy in Organisms and Ecosystems>Matter and Energy Transfer in Ecosystems	3539	Carbon compounds	8122	CBSE>Class 10>Science>4 Carbon And Its Compounds>Carbon	682	CBSE
NGSS	Carbon cycle	6967	NGSS>NGSS High School>Life Sciences>Matter and Energy in Organisms and Ecosystems>Matter and Energy Transfer in Ecosystems	3539	carbon cycle	31613	ICSE>Class 12>Biology>Ecology and Environment>Ecosystem	18707	ICSE
NGSS	Transcription in Organisms	7004	NGSS>NGSS High School>Life Sciences>Inheritance and Variation of Traits>DNA Structure	3539	RNA	31990	ICSE>Class 12>Chemistry>Biomolecules>Nucleic Acids	18707	ICSE
NGSS	Multicellular organism	7008	NGSS>NGSS High School>Life Sciences>Inheritance and Variation of Traits>Growth and Development 	3539	Structural Adaptations in Unicellular Organisms	21528	English>KS3>Biology>Structure and function of living organisms>Types of Cells and Cellular Organization	1	English
NGSS	Inheritance of Genes	7015	NGSS>NGSS High School>Life Sciences>Inheritance and Variation of Traits>Inheritance of Traits	3539	Inherited traits	9032	CBSE>Class 10>Science>9 Heredity And Evolution>Heredity	682	CBSE
NGSS	Natural selection and survival of the fittest 	7023	NGSS>NGSS High School>Life Sciences>Biological Evolution>Natural Selection	3539	"""Fitness"" in natural selection "	4639	Cambridge>IGCSE>Biology>18 Variation and selection>18.2 Adaptive features	2811	Cambridge
NGSS	Genetic variation resulting in Evolution	7025	NGSS>NGSS High School>Life Sciences>Biological Evolution>Adaptation	3539	Variation within populations	4641	Cambridge>IGCSE>Biology>18 Variation and selection>18.3 Selection	2811	Cambridge
NGSS	Genetic variation resulting in Evolution	7025	NGSS>NGSS High School>Life Sciences>Biological Evolution>Adaptation	3539	Genetic variation	4719	Cambridge>IGCSE>Biology>18 Variation and selection>18.1 Variation	2811	Cambridge
NGSS	Genetic variation resulting in Evolution	7025	NGSS>NGSS High School>Life Sciences>Biological Evolution>Adaptation	3539	Genetic variation	3513	English>KS4>Biology>Evolution, inheritance and variation>Genetic variation in populations of a species	301	English
NGSS	Genetic variation resulting in Evolution	7025	NGSS>NGSS High School>Life Sciences>Biological Evolution>Adaptation	3539	Variation in a species	14854	English>KS3>Biology>Genetics and evolution>Genetic Variation	1	English
NGSS	Natural Selection Leads to Adaptation	7027	NGSS>NGSS High School>Life Sciences>Biological Evolution>Adaptation	3539	Adaptation in natural selection	4733	Cambridge>IGCSE>Biology>18 Variation and selection>18.3 Selection	2811	Cambridge
NGSS	Gene- Environment Interaction	7029	NGSS>NGSS High School>Life Sciences>Biological Evolution>Adaptation	3539	Adapting to Environment	4729	Cambridge>IGCSE>Biology>18 Variation and selection>18.3 Selection	2811	Cambridge
NGSS	Extinction	7030	NGSS>NGSS High School>Life Sciences>Biological Evolution>Adaptation	3539	Extinction of a species	11907	Scotland>Second Level>Sciences>Plant Earth>Biodiversity and interdependence	9701	Scotland
NGSS	Fertilized egg	7108	NGSS>NGSS High School>Life Sciences>Inheritance and Variation of Traits>Growth and Development 	3539	Events during fertilisation 	30708	ICSE>Class 12>Biology>Reproduction>Human Reproduction	18707	ICSE
NGSS	Fertilized egg	7108	NGSS>NGSS High School>Life Sciences>Inheritance and Variation of Traits>Growth and Development 	3539	 Fertilisation in sexual reproduction 	4485	Cambridge>IGCSE>Biology>16 Reproduction>16.2 Sexual reproduction	2811	Cambridge
NGSS	Fertilized egg	7108	NGSS>NGSS High School>Life Sciences>Inheritance and Variation of Traits>Growth and Development 	3539	The process of fusion of male and female gametes is called fertilization	4573	Cambridge>IGCSE>Biology>16 Reproduction>16.4 Sexual reproduction in humans	2811	Cambridge
NGSS	Fertilized egg	7108	NGSS>NGSS High School>Life Sciences>Inheritance and Variation of Traits>Growth and Development 	3539	In Vitro Fertilisation (IVF)	4591	Cambridge>IGCSE>Biology>16 Reproduction>16.6 Methods of birth control in humans	2811	Cambridge
NGSS	Fertilized egg	7108	NGSS>NGSS High School>Life Sciences>Inheritance and Variation of Traits>Growth and Development 	3539	Fertilization and Development of Embryo	20711	CBSE>Class 8>Science>3 The World of the Living>How Babies are Formed	15605	CBSE
NGSS	Fertilized egg	7108	NGSS>NGSS High School>Life Sciences>Inheritance and Variation of Traits>Growth and Development 	3539	Fertilization and Implantation	29601	CBSE>Class 10>Science>8 How Do Organisms Reproduce?>Reproduction	682	CBSE
NGSS	Fertilized egg	7108	NGSS>NGSS High School>Life Sciences>Inheritance and Variation of Traits>Growth and Development 	3539	Fertilization and Development of Embryo	45255	CBSE>Class 8>Science>9 Reproduction in Animals>Human Reproduction	15605	CBSE
NGSS	Fertilized egg	7108	NGSS>NGSS High School>Life Sciences>Inheritance and Variation of Traits>Growth and Development 	3539	Gamete Formation and Fertilization in Humans	21504	English>KS3>Biology>Structure and function of living organisms>Reproduction In Humans	1	English
NGSS	Chromosome	7112	NGSS>NGSS High School>Life Sciences>Inheritance and Variation of Traits>DNA Structure	3539	Chromosome 	4595	Cambridge>IGCSE>Biology>17 Inheritance>17.2 Chromosomes, genes and proteins	2811	Cambridge
NGSS	Chromosome and DNA	7114	NGSS>NGSS High School>Life Sciences>Inheritance and Variation of Traits>Inheritance of Traits	3539	Genotype	4621	Cambridge>IGCSE>Biology>17 Inheritance>17.5 Monohybrid inheritance	2811	Cambridge
